enstID	enstVersion	genovo_LOEUF_corrected	ensembl_transcript_id	Approved_Symbol	HGNC_ID	entrezgene_id	description	is_canon
ENST00000540303	2	1.731989206	ENST00000540303	HPR	HGNC:5156	3250.0	haptoglobin-related protein [Source:HGNC Symbol;Acc:HGNC:5156]	True
ENST00000474629	2	0.321261044	ENST00000474629	PARP14	HGNC:29232	54625.0	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]	True
ENST00000307259	8	0.764114478	ENST00000307259	PLPP1	HGNC:9228	8611.0	phospholipid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9228]	True
ENST00000408927	3	0.300036518	ENST00000408927	RAP1GDS1	HGNC:9859	5910.0	Rap1 GTPase-GDP dissociation stimulator 1 [Source:HGNC Symbol;Acc:HGNC:9859]	True
ENST00000288266	3	0.501354359	ENST00000288266	APPL1	HGNC:24035	26060.0	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1 [Source:HGNC Symbol;Acc:HGNC:24035]	True
ENST00000261769	5	0.216445998	ENST00000261769	CDH1	HGNC:1748	999.0	cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748]	True
ENST00000264057	2	0.349105495	ENST00000264057	DGKD	HGNC:2851	8527.0	diacylglycerol kinase delta [Source:HGNC Symbol;Acc:HGNC:2851]	True
ENST00000349847	3	0.965377142	ENST00000349847	SCEL	HGNC:10573	8796.0	sciellin [Source:HGNC Symbol;Acc:HGNC:10573]	True
ENST00000367872	4	0.761518153	ENST00000367872	MAEL	HGNC:25929	84944.0	maelstrom spermatogenic transposon silencer [Source:HGNC Symbol;Acc:HGNC:25929]	True
ENST00000306100	5	0.505602907	ENST00000306100	FSTL5	HGNC:21386	56884.0	follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]	True
ENST00000394152	2	0.621754612	ENST00000394152	ZSCAN25	HGNC:21961	221785.0	zinc finger and SCAN domain containing 25 [Source:HGNC Symbol;Acc:HGNC:21961]	True
ENST00000372360	3	0.0	ENST00000372360	RPS24	HGNC:10411	6229.0	ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:10411]	True
ENST00000541284	1	0.045470104	ENST00000541284	CNOT4	HGNC:7880	4850.0	CCR4-NOT transcription complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:7880]	True
ENST00000331920	6	0.102705382	ENST00000331920	PTCH1	HGNC:9585	5727.0	patched 1 [Source:HGNC Symbol;Acc:HGNC:9585]	True
ENST00000369503	4	0.954540794	ENST00000369503	SLC22A15	HGNC:20301	55356.0	solute carrier family 22 member 15 [Source:HGNC Symbol;Acc:HGNC:20301]	True
ENST00000457167	4	0.170597522	ENST00000457167	DNAJC7	HGNC:12392	7266.0	DnaJ heat shock protein family (Hsp40) member C7 [Source:HGNC Symbol;Acc:HGNC:12392]	True
ENST00000407540	3	1.141581364	ENST00000407540	MATN3	HGNC:6909	4148.0	matrilin 3 [Source:HGNC Symbol;Acc:HGNC:6909]	True
ENST00000393487	1	0.605885589	ENST00000393487	MGAT4A	HGNC:7047	11320.0	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:HGNC Symbol;Acc:HGNC:7047]	True
ENST00000261303	8	0.113474427	ENST00000261303	PSMC1	HGNC:9547	5700.0	proteasome 26S subunit, ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9547]	True
ENST00000367819	2	1.906847264	ENST00000367819	XCL2	HGNC:10646	6846.0	X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10646]	True
ENST00000476320	1	2.502191188	ENST00000476320	SMIM29	HGNC:1340	221491.0	small integral membrane protein 29 [Source:HGNC Symbol;Acc:HGNC:1340]	True
ENST00000607016	1	0.929489495	ENST00000607016	NUDT3	HGNC:8050	11165.0	nudix hydrolase 3 [Source:HGNC Symbol;Acc:HGNC:8050]	True
ENST00000297565	4	0.217954198	ENST00000297565	OSR2	HGNC:15830	116039.0	odd-skipped related transciption factor 2 [Source:HGNC Symbol;Acc:HGNC:15830]	True
ENST00000591834	1	0.376901752	ENST00000591834	ATF7-NPFF	HGNC:55073	114108587.0	ATF7-NPFF readthrough [Source:HGNC Symbol;Acc:HGNC:55073]	True
ENST00000265052	5	0.553201666	ENST00000265052	MGLL	HGNC:17038	11343.0	monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038]	True
ENST00000370873	4	0.144971373	ENST00000370873	PSMA7	HGNC:9536	5688.0	proteasome 20S subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:9536]	True
ENST00000360370	4	1.222962808	ENST00000360370	SLC41A3	HGNC:31046	54946.0	solute carrier family 41 member 3 [Source:HGNC Symbol;Acc:HGNC:31046]	True
ENST00000307839	5	0.0	ENST00000307839	RPL15	HGNC:10306	6138.0	ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:10306]	True
ENST00000248306	3	1.153712439	ENST00000248306	METTL25	HGNC:26228	84190.0	methyltransferase like 25 [Source:HGNC Symbol;Acc:HGNC:26228]	True
ENST00000402739	4	0.228930014	ENST00000402739	CTNNA2	HGNC:2510	1496.0	catenin alpha 2 [Source:HGNC Symbol;Acc:HGNC:2510]	True
ENST00000375203	3	0.568608554	ENST00000375203	ATF6B	HGNC:2349	1388.0	activating transcription factor 6 beta [Source:HGNC Symbol;Acc:HGNC:2349]	True
ENST00000374375	1	0.690172834	ENST00000374375	GDF5-AS1	HGNC:33435		GDF5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:33435]	True
ENST00000382622	3	0.270883191	ENST00000382622	PRMT8	HGNC:5188	56341.0	protein arginine methyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:5188]	True
ENST00000295728	2	1.22198519	ENST00000295728	CRYBA2	HGNC:2395	1412.0	crystallin beta A2 [Source:HGNC Symbol;Acc:HGNC:2395]	True
ENST00000394128	2	0.635757042	ENST00000394128	MED24	HGNC:22963	9862.0	mediator complex subunit 24 [Source:HGNC Symbol;Acc:HGNC:22963]	True
ENST00000265462	4	1.650038856	ENST00000265462	PRDX5	HGNC:9355	25824.0	peroxiredoxin 5 [Source:HGNC Symbol;Acc:HGNC:9355]	True
ENST00000361529	3	1.527559798	ENST00000361529	SLC25A47	HGNC:20115	283600.0	solute carrier family 25 member 47 [Source:HGNC Symbol;Acc:HGNC:20115]	True
ENST00000395314	3	0.382729809	ENST00000395314	KTN1	HGNC:6467	3895.0	kinectin 1 [Source:HGNC Symbol;Acc:HGNC:6467]	True
ENST00000263559	6	0.488508047	ENST00000263559	VPS26A	HGNC:12711	9559.0	VPS26 retromer complex component A [Source:HGNC Symbol;Acc:HGNC:12711]	True
ENST00000369902	3	0.064696866	ENST00000369902	SUFU	HGNC:16466	51684.0	SUFU negative regulator of hedgehog signaling [Source:HGNC Symbol;Acc:HGNC:16466]	True
ENST00000381647	2	0.849993103	ENST00000381647	RIMOC1	HGNC:27750	285636.0	RAB7A interacting MON1-CCZ1 complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:27750]	True
ENST00000261944	5	0.934622362	ENST00000261944	CDHR2	HGNC:18231	54825.0	cadherin related family member 2 [Source:HGNC Symbol;Acc:HGNC:18231]	True
ENST00000313115	6	0.0	ENST00000313115	ATOX1	HGNC:798	475.0	antioxidant 1 copper chaperone [Source:HGNC Symbol;Acc:HGNC:798]	True
ENST00000035307	2	1.475274737	ENST00000035307	CHPF2	HGNC:29270	54480.0	chondroitin polymerizing factor 2 [Source:HGNC Symbol;Acc:HGNC:29270]	True
ENST00000331105	2	1.247427405	ENST00000331105	CYP2F1	HGNC:2632	1572.0	cytochrome P450 family 2 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:2632]	True
ENST00000398450	4	1.376479367	ENST00000398450	SPINK13	HGNC:27200	153218.0	serine peptidase inhibitor Kazal type 13 [Source:HGNC Symbol;Acc:HGNC:27200]	True
ENST00000374704	4	0.317726172	ENST00000374704	CCNY	HGNC:23354	219771.0	cyclin Y [Source:HGNC Symbol;Acc:HGNC:23354]	True
ENST00000008527	5	0.984485513	ENST00000008527	CRY1	HGNC:2384	1407.0	cryptochrome circadian regulator 1 [Source:HGNC Symbol;Acc:HGNC:2384]	True
ENST00000373264	4	0.927598398	ENST00000373264	CDK9	HGNC:1780	1025.0	cyclin dependent kinase 9 [Source:HGNC Symbol;Acc:HGNC:1780]	True
ENST00000397786	2	0.014082115	ENST00000397786	MED13	HGNC:22474	9969.0	mediator complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:22474]	True
ENST00000370283	4	0.481188731	ENST00000370283	ARFGAP1	HGNC:15852	55738.0	ADP ribosylation factor GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:15852]	True
ENST00000261483	4	0.406633366	ENST00000261483	MAN2A1	HGNC:6824	4124.0	mannosidase alpha class 2A member 1 [Source:HGNC Symbol;Acc:HGNC:6824]	True
ENST00000339950	4	0.292992249	ENST00000339950	USP1	HGNC:12607	7398.0	ubiquitin specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:12607]	True
ENST00000318709	4	0.512909695	ENST00000318709	AVL9	HGNC:28994	23080.0	AVL9 cell migration associated [Source:HGNC Symbol;Acc:HGNC:28994]	True
ENST00000587539	1	1.164522753	ENST00000587539	ZNF404	HGNC:19417	342908.0	zinc finger protein 404 [Source:HGNC Symbol;Acc:HGNC:19417]	True
ENST00000315099	2	2.033319183	ENST00000315099	STX19	HGNC:19300	415117.0	syntaxin 19 [Source:HGNC Symbol;Acc:HGNC:19300]	True
ENST00000222693	4	1.116923884	ENST00000222693	CAV2	HGNC:1528	858.0	caveolin 2 [Source:HGNC Symbol;Acc:HGNC:1528]	True
ENST00000242159	3	1.564323155	ENST00000242159	HOXA7	HGNC:5108	3204.0	homeobox A7 [Source:HGNC Symbol;Acc:HGNC:5108]	True
ENST00000294485	5	1.064076443	ENST00000294485	DRAXIN	HGNC:25054	374946.0	dorsal inhibitory axon guidance protein [Source:HGNC Symbol;Acc:HGNC:25054]	True
ENST00000402010	2	0.057868305	ENST00000402010	MARK2	HGNC:3332	2011.0	microtubule affinity regulating kinase 2 [Source:HGNC Symbol;Acc:HGNC:3332]	True
ENST00000225512	5	0.182109664	ENST00000225512	WNT3	HGNC:12782	7473.0	Wnt family member 3 [Source:HGNC Symbol;Acc:HGNC:12782]	True
ENST00000253003	2	0.0	ENST00000253003	ADRM1	HGNC:15759	11047.0	ADRM1 26S proteasome ubiquitin receptor [Source:HGNC Symbol;Acc:HGNC:15759]	True
ENST00000276440	7	0.423459368	ENST00000276440	DOCK5	HGNC:23476	80005.0	dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:HGNC:23476]	True
ENST00000308064	2	0.523948002	ENST00000308064	CHST1	HGNC:1969	8534.0	carbohydrate sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]	True
ENST00000393045	2	0.280775547	ENST00000393045	PIAS3	HGNC:16861	10401.0	protein inhibitor of activated STAT 3 [Source:HGNC Symbol;Acc:HGNC:16861]	True
ENST00000376351	3	0.335005991	ENST00000376351	GPR158	HGNC:23689	57512.0	G protein-coupled receptor 158 [Source:HGNC Symbol;Acc:HGNC:23689]	True
ENST00000304636	3	0.070731318	ENST00000304636	COL3A1	HGNC:2201	1281.0	collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201]	True
ENST00000292432	5	1.183357776	ENST00000292432	HK3	HGNC:4925	3101.0	hexokinase 3 [Source:HGNC Symbol;Acc:HGNC:4925]	True
ENST00000378743	3	0.112494417	ENST00000378743	ZFC3H1	HGNC:28328	196441.0	zinc finger C3H1-type containing [Source:HGNC Symbol;Acc:HGNC:28328]	True
ENST00000256443	3	0.827920131	ENST00000256443	CDK7	HGNC:1778	1022.0	cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]	True
ENST00000371247	2	0.514339217	ENST00000371247	SORBS1	HGNC:14565	10580.0	sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]	True
ENST00000423572	2	0.271525269	ENST00000423572	SCN5A	HGNC:10593	6331.0	sodium voltage-gated channel alpha subunit 5 [Source:HGNC Symbol;Acc:HGNC:10593]	True
ENST00000244314	5	0.572403643	ENST00000244314	IRGC	HGNC:28835	56269.0	immunity related GTPase cinema [Source:HGNC Symbol;Acc:HGNC:28835]	True
ENST00000392863	1	2.136346993	ENST00000392863	SMIM8	HGNC:21401	57150.0	small integral membrane protein 8 [Source:HGNC Symbol;Acc:HGNC:21401]	True
ENST00000239462	4	1.125055448	ENST00000239462	TNN	HGNC:22942	63923.0	tenascin N [Source:HGNC Symbol;Acc:HGNC:22942]	True
ENST00000222219	3	0.796373552	ENST00000222219	DNASE2	HGNC:2960	1777.0	deoxyribonuclease 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:2960]	True
ENST00000321612	6	1.07723259	ENST00000321612	GLDC	HGNC:4313	2731.0	glycine decarboxylase [Source:HGNC Symbol;Acc:HGNC:4313]	True
ENST00000377252	4	0.273614458	ENST00000377252	PLXDC2	HGNC:21013	84898.0	plexin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21013]	True
ENST00000441594	1	1.014067525	ENST00000441594	HHATL	HGNC:13242	57467.0	hedgehog acyltransferase like [Source:HGNC Symbol;Acc:HGNC:13242]	True
ENST00000438828	2	0.745951624	ENST00000438828	CARF	HGNC:14435	79800.0	calcium responsive transcription factor [Source:HGNC Symbol;Acc:HGNC:14435]	True
ENST00000421807	2	0.607742109	ENST00000421807	INPP5K	HGNC:33882	51763.0	inositol polyphosphate-5-phosphatase K [Source:HGNC Symbol;Acc:HGNC:33882]	True
ENST00000264935	5	1.432312496	ENST00000264935	CEP72	HGNC:25547	55722.0	centrosomal protein 72 [Source:HGNC Symbol;Acc:HGNC:25547]	True
ENST00000368364	3	0.634328882	ENST00000368364	HEY2	HGNC:4881	23493.0	hes related family bHLH transcription factor with YRPW motif 2 [Source:HGNC Symbol;Acc:HGNC:4881]	True
ENST00000370944	4	0.208182433	ENST00000370944	ANKRD13C	HGNC:25374	81573.0	ankyrin repeat domain 13C [Source:HGNC Symbol;Acc:HGNC:25374]	True
ENST00000259154	4	0.419503581	ENST00000259154	KCTD3	HGNC:21305	51133.0	potassium channel tetramerization domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21305]	True
ENST00000257549	4	0.881311993	ENST00000257549	SDS	HGNC:10691	10993.0	serine dehydratase [Source:HGNC Symbol;Acc:HGNC:10691]	True
ENST00000246914	5	1.254089213	ENST00000246914	WNK4	HGNC:14544	65266.0	WNK lysine deficient protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:14544]	True
ENST00000314673	3	0.720037176	ENST00000314673	SNX14	HGNC:14977	57231.0	sorting nexin 14 [Source:HGNC Symbol;Acc:HGNC:14977]	True
ENST00000400999	1	1.987660552	ENST00000400999	OAZ3	HGNC:8097	51686.0	ornithine decarboxylase antizyme 3 [Source:HGNC Symbol;Acc:HGNC:8097]	True
ENST00000375482	3	0.704903614	ENST00000375482	FGD3	HGNC:16027	89846.0	FYVE, RhoGEF and PH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16027]	True
ENST00000262483	8	0.19261695	ENST00000262483	PITPNM3	HGNC:21043	83394.0	PITPNM family member 3 [Source:HGNC Symbol;Acc:HGNC:21043]	True
ENST00000258111	4	0.0	ENST00000258111	KCNMB4	HGNC:6289	27345.0	potassium calcium-activated channel subfamily M regulatory beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:6289]	True
ENST00000357402	5	1.061934484	ENST00000357402	MVP	HGNC:7531	9961.0	major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]	True
ENST00000355849	5	0.317074835	ENST00000355849	KHDRBS3	HGNC:18117	10656.0	KH RNA binding domain containing, signal transduction associated 3 [Source:HGNC Symbol;Acc:HGNC:18117]	True
ENST00000403263	1	0.114793375	ENST00000403263	INO80D	HGNC:25997	54891.0	INO80 complex subunit D [Source:HGNC Symbol;Acc:HGNC:25997]	True
ENST00000454117	1	1.536098208	ENST00000454117	ZNF436-AS1	HGNC:25122	148898.0	ZNF436 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:25122]	True
ENST00000170564	2	0.777458656	ENST00000170564	GPATCH1	HGNC:24658	55094.0	G-patch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24658]	True
ENST00000394349	3	1.811547279	ENST00000394349	ATP5MC2	HGNC:842	517.0	ATP synthase membrane subunit c locus 2 [Source:HGNC Symbol;Acc:HGNC:842]	True
ENST00000308342	6	2.272062118	ENST00000308342	SNX32	HGNC:26423	254122.0	sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]	True
ENST00000447079	4	0.077865213	ENST00000447079	CDK12	HGNC:24224	51755.0	cyclin dependent kinase 12 [Source:HGNC Symbol;Acc:HGNC:24224]	True
ENST00000420353	2	0.073277345	ENST00000420353	ATF7	HGNC:792	11016.0	activating transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:792]	True
ENST00000072869	4	1.345172773	ENST00000072869	ADCK2	HGNC:19039	90956.0	aarF domain containing kinase 2 [Source:HGNC Symbol;Acc:HGNC:19039]	True
ENST00000270570	4	1.412287809	ENST00000270570	SLC47A1	HGNC:25588	55244.0	solute carrier family 47 member 1 [Source:HGNC Symbol;Acc:HGNC:25588]	True
ENST00000338608	2	1.643804582	ENST00000338608	SAXO4	HGNC:28869	220004.0	stabilizer of axonemal microtubules 4 [Source:HGNC Symbol;Acc:HGNC:28869]	True
ENST00000368926	5	2.315323284	ENST00000368926	C1orf56	HGNC:26045	54964.0	chromosome 1 open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:26045]	True
ENST00000382280	3	1.430752425	ENST00000382280	ZG16B	HGNC:30456	124220.0	zymogen granule protein 16B [Source:HGNC Symbol;Acc:HGNC:30456]	True
ENST00000336727	3	0.532029342	ENST00000336727	RGS12	HGNC:9994	6002.0	regulator of G protein signaling 12 [Source:HGNC Symbol;Acc:HGNC:9994]	True
ENST00000557258	1	0.128879978	ENST00000557258	FOXN3	HGNC:1928	1112.0	forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]	True
ENST00000274457	3	0.247351047	ENST00000274457	FEM1C	HGNC:16933	56929.0	fem-1 homolog C [Source:HGNC Symbol;Acc:HGNC:16933]	True
ENST00000493763	1	0.90751302	ENST00000493763	RPL7L1	HGNC:21370	285855.0	ribosomal protein L7 like 1 [Source:HGNC Symbol;Acc:HGNC:21370]	True
ENST00000351698	4	1.116890063	ENST00000351698	TOR1A	HGNC:3098	1861.0	torsin family 1 member A [Source:HGNC Symbol;Acc:HGNC:3098]	True
ENST00000370563	3	1.337330965	ENST00000370563	CLCA4	HGNC:2018	22802.0	chloride channel accessory 4 [Source:HGNC Symbol;Acc:HGNC:2018]	True
ENST00000281708	4	0.138692726	ENST00000281708	FBXW7	HGNC:16712	55294.0	F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712]	True
ENST00000392296	4	0.345926201	ENST00000392296	BOLL	HGNC:14273	66037.0	boule homolog, RNA binding protein [Source:HGNC Symbol;Acc:HGNC:14273]	True
ENST00000308304	2	0.979580494	ENST00000308304	PROP1	HGNC:9455	5626.0	PROP paired-like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9455]	True
ENST00000263317	4	1.126510882	ENST00000263317	NOX4	HGNC:7891	50507.0	NADPH oxidase 4 [Source:HGNC Symbol;Acc:HGNC:7891]	True
ENST00000288912	4	0.915607233	ENST00000288912	CFAP251	HGNC:28506	144406.0	cilia and flagella associated protein 251 [Source:HGNC Symbol;Acc:HGNC:28506]	True
ENST00000357582	2	1.035245544	ENST00000357582	MAP3K6	HGNC:6858	9064.0	mitogen-activated protein kinase kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6858]	True
ENST00000550804	1	0.448928889	ENST00000550804	CALCOCO1	HGNC:29306	57658.0	calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306]	True
ENST00000238961	4	0.532198825	ENST00000238961	SLF2	HGNC:17814	55719.0	SMC5-SMC6 complex localization factor 2 [Source:HGNC Symbol;Acc:HGNC:17814]	True
ENST00000294725	9	0.27980166	ENST00000294725	KCNT2	HGNC:18866	343450.0	potassium sodium-activated channel subfamily T member 2 [Source:HGNC Symbol;Acc:HGNC:18866]	True
ENST00000287482	5	0.725409892	ENST00000287482	SASS6	HGNC:25403	163786.0	SAS-6 centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:25403]	True
ENST00000263563	6	0.787003741	ENST00000263563	PALD1	HGNC:23530	27143.0	phosphatase domain containing paladin 1 [Source:HGNC Symbol;Acc:HGNC:23530]	True
ENST00000219197	6	0.387241556	ENST00000219197	CBLN1	HGNC:1543	869.0	cerebellin 1 precursor [Source:HGNC Symbol;Acc:HGNC:1543]	True
ENST00000356607	4	0.213265083	ENST00000356607	PEX14	HGNC:8856	5195.0	peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856]	True
ENST00000340934	5	1.009857307	ENST00000340934	BROX	HGNC:26512	148362.0	BRO1 domain and CAAX motif containing [Source:HGNC Symbol;Acc:HGNC:26512]	True
ENST00000326495	5	0.62701453	ENST00000326495	SSH1	HGNC:30579	54434.0	slingshot protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30579]	True
ENST00000259037	3	0.993352273	ENST00000259037	NDUFB5	HGNC:7700	4711.0	NADH:ubiquinone oxidoreductase subunit B5 [Source:HGNC Symbol;Acc:HGNC:7700]	True
ENST00000374490	3	1.295411514	ENST00000374490	HMGCL	HGNC:5005	3155.0	3-hydroxy-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:5005]	True
ENST00000380728	2	0.531772133	ENST00000380728	GPS2	HGNC:4550	2874.0	G protein pathway suppressor 2 [Source:HGNC Symbol;Acc:HGNC:4550]	True
ENST00000367324	3	0.314805122	ENST00000367324	PKP1	HGNC:9023	5317.0	plakophilin 1 [Source:HGNC Symbol;Acc:HGNC:9023]	True
ENST00000341809	3	1.447680749	ENST00000341809	KRT77	HGNC:20411	374454.0	keratin 77 [Source:HGNC Symbol;Acc:HGNC:20411]	True
ENST00000287097	5	1.233166079	ENST00000287097	CD109	HGNC:21685	135228.0	CD109 molecule [Source:HGNC Symbol;Acc:HGNC:21685]	True
ENST00000379310	3	1.309392091	ENST00000379310	VWA8	HGNC:29071	23078.0	von Willebrand factor A domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29071]	True
ENST00000306270	7	0.41060481	ENST00000306270	IBTK	HGNC:17853	25998.0	inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]	True
ENST00000229214	4	1.108922244	ENST00000229214	KRR1	HGNC:5176	11103.0	KRR1 small subunit processome component homolog [Source:HGNC Symbol;Acc:HGNC:5176]	True
ENST00000316495	3	2.659719148	ENST00000316495	ZFAND2A	HGNC:28073	90637.0	zinc finger AN1-type containing 2A [Source:HGNC Symbol;Acc:HGNC:28073]	True
ENST00000372097	5	1.062423928	ENST00000372097	GTF3C5	HGNC:4668	9328.0	general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668]	True
ENST00000371847	3	1.384816498	ENST00000371847	SPATA6	HGNC:18309	54558.0	spermatogenesis associated 6 [Source:HGNC Symbol;Acc:HGNC:18309]	True
ENST00000361354	4	0.0	ENST00000361354	NCKAP1	HGNC:7666	10787.0	NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666]	True
ENST00000375472	3	0.817654638	ENST00000375472	SUSD3	HGNC:28391	203328.0	sushi domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28391]	True
ENST00000295057	3	0.299691273	ENST00000295057	LRRTM1	HGNC:19408	347730.0	leucine rich repeat transmembrane neuronal 1 [Source:HGNC Symbol;Acc:HGNC:19408]	True
ENST00000299518	2	0.419838916	ENST00000299518	IDH3A	HGNC:5384	3419.0	isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:5384]	True
ENST00000338316	4	0.330219885	ENST00000338316	ADCY2	HGNC:233	108.0	adenylate cyclase 2 [Source:HGNC Symbol;Acc:HGNC:233]	True
ENST00000176643	6	0.969242553	ENST00000176643	ALDH3A2	HGNC:403	224.0	aldehyde dehydrogenase 3 family member A2 [Source:HGNC Symbol;Acc:HGNC:403]	True
ENST00000465530	1	2.761344314	ENST00000465530	CDNF	HGNC:24913	441549.0	cerebral dopamine neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:24913]	True
ENST00000286732	4	0.989729661	ENST00000286732	CFAP161	HGNC:26782	161502.0	cilia and flagella associated protein 161 [Source:HGNC Symbol;Acc:HGNC:26782]	True
ENST00000372289	2	0.588426072	ENST00000372289	DMAP1	HGNC:18291	55929.0	DNA methyltransferase 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18291]	True
ENST00000380615	3	0.335989873	ENST00000380615	KATNAL1	HGNC:28361	84056.0	katanin catalytic subunit A1 like 1 [Source:HGNC Symbol;Acc:HGNC:28361]	True
ENST00000290868	2	1.174218316	ENST00000290868	UROC1	HGNC:26444	131669.0	urocanate hydratase 1 [Source:HGNC Symbol;Acc:HGNC:26444]	True
