HGNC_Approved_Symbol	HGNC_ID	pLI	LOEUF_gnomAD_v2.1.1	pHaplo	HIscore	Enhancer_Gnocchi	Mean_AlphaMissense_pathogenicity	Genovo_LOEUF_corrected	Curated_by_ClinGenSVI_group	Curated_from_G2P
FGD5	HGNC:19117	1.0	0.162	0.989970318488176	NA	2.454996941	0.315625024	0.123282629	False	False
COL4A4	HGNC:2206	6.7123e-16	0.616	0.854735008880141	NA	6.843086835	0.283869184	0.597213671	True	True
KIT	HGNC:6342	0.98087	0.305	0.870183198862484	NA	2.005430505	0.431810729	0.192740637	False	True
FNIP1	HGNC:29418	0.99957	0.251	0.891866660279248	NA	2.109097446	0.445497726	0.152507763	False	False
EDN1	HGNC:3176	0.45504	0.635	0.930269679026917	NA	3.3035724230000003	0.297078403	0.652423514	False	True
ENPP1	HGNC:3356	NA	NA	0.693379337042642	30.0	3.0690668910000003	NA	NA	True	True
NDUFA12	HGNC:23987	7.427e-05	1.493	0.395931952882298	NA	2.9015287999999995	0.435905759	1.261256019	False	True
CLUAP1	HGNC:19009	0.0004184	0.683	0.459559670077013	NA	NA	0.377794803	0.574747007	False	True
CLCN7	HGNC:2025	0.27238	0.394	0.612000913710338	NA	4.131382803	0.552339305	0.440100849	True	True
GDF6	HGNC:4221	0.98833	0.223	0.98786280464101	NA	2.969452005	0.411504123	0.247951687	False	False
FGF10	HGNC:3666	0.93779	0.339	0.913591128457933	3.0	1.089512214	0.504605818	0.104507042	True	True
CLPX	HGNC:2088	0.92377	0.342	0.92079802404489	NA	1.080109822	0.56580412	0.196184399	False	False
PTF1A	HGNC:23734	0.16565	1.009	0.973447691701407	NA	4.845281377	0.446435305	0.679289398	False	True
ZRANB2	HGNC:13058	0.99949	0.181	0.857782836006338	NA	1.415167369	0.507512442	0.101212644	False	False
ECHS1	HGNC:3151	0.00087731	0.956	0.875391719040236	NA	4.386969922	0.455392724	1.373900968	False	True
SLC12A1	HGNC:10910	NA	NA	0.302425059386612	30.0	2.666781831	0.513093806	0.813720541	True	False
SLC7A7	HGNC:11065	NA	NA	0.0547424131842239	30.0	2.250792658	0.510461085	NA	True	False
HCN1	HGNC:4845	0.99989	0.181	0.797164330348768	NA	1.338508888	0.591078565	0.124600613	False	False
ACTN1	HGNC:163	0.99997	0.213	0.927083062033667	NA	2.345106302	0.679913472	0.140638734	False	False
PUF60	HGNC:17042	0.99677	0.245	0.799643576943082	NA	3.966297279	0.655561617	0.230435235	True	True
PSMA2	HGNC:9531	0.98234	0.284	0.943467229803238	NA	2.511947943	0.678253095	0.057308856	False	False
PEX3	HGNC:8858	0.016335	0.558	0.883832068963218	30.0	6.060066373	0.456958524	0.509772851	False	True
TRIP11	HGNC:12305	1.714e-12	0.504	0.892073369032687	NA	2.6564680430000003	0.234904525	0.630470724	True	True
POMT1	HGNC:9202	NA	NA	0.431984102723958	NA	3.281159667	0.426310803	1.22767848	True	True
TARDBP	HGNC:11571	0.98542	0.275	0.97199527854298	0.0	2.6927829560000003	NA	0.170588623	False	False
AK2	HGNC:362	NA	NA	0.385594919710292	NA	2.973042684	NA	NA	False	True
POMGNT2	HGNC:25902	5.5559e-06	1.01	0.101285195578101	NA	3.676576814	0.462040514	0.871747365	False	True
LUC7L3	HGNC:24309	0.99999	0.089	0.936504682867696	NA	0.9249757674	0.602576312	0.070848948	False	False
IGHMBP2	HGNC:5542	3.0212e-16	0.953	0.207301361156337	30.0	1.255584598	0.324318193	0.920056807	True	True
CACNA1I	HGNC:1396	1.0	0.202	0.959548427774643	NA	3.968143427	0.525552702	0.114745525	False	False
POLR1B	HGNC:20454	0.99946	0.246	0.689073390336067	NA	2.5327062540000003	0.483525599	0.191258025	False	False
BRPF3	HGNC:14256	0.99998	0.177	0.898581840496862	NA	3.003057568	0.463107446	0.077041537	False	False
CISD2	HGNC:24212	0.41583	0.91	0.35137364566324	NA	2.1342494380000003	0.587440535	0.217449871	False	True
ATP7B	HGNC:870	4.8001e-30	1.188	0.162602855658527	30.0	1.51816679	0.377871014	1.287154057	True	False
CACNG8	HGNC:13628	0.9638	0.289	0.729042192133763	NA	3.58030687	0.571892383	0.0	False	False
HOXA13	HGNC:5102	NA	NA	0.993364818655335	NA	1.421166214	NA	NA	False	True
FMNL1	HGNC:1212	0.99985	0.23	0.843758759068759	NA	3.2786217110000004	0.43602186	0.223234805	False	False
PLA2G5	HGNC:9038	5.3834e-05	1.57	0.321616157555448	NA	2.435753032	0.381848258	0.983524924	False	True
EFNB1	HGNC:3226	0.93251	0.349	NA	NA	NA	0.506172528	NA	False	True
CARM1	HGNC:23393	0.99998	0.099	0.776493562110985	NA	1.378293845	0.660765187	0.0278782	False	False
PRPF19	HGNC:17896	0.99995	0.106	0.727252774752465	NA	1.230401275	0.608639505	0.0	False	False
NEXMIF	HGNC:29433	0.99968	0.198	NA	3.0	NA	NA	NA	True	True
COL12A1	HGNC:2188	0.97361	0.282	0.995061690897365	NA	2.955810822	0.443016014	0.200084677	True	False
DPP9	HGNC:18648	0.98708	0.298	0.864605241338679	NA	3.638120876	0.502683906	0.234895184	False	False
NRROS	HGNC:24613	0.32564	0.531	0.818907948109227	NA	4.302409693	0.329577451	0.471140815	False	True
CEP83	HGNC:17966	4.2942e-14	0.894	0.498796451606645	NA	NA	0.247449268	0.788041243	True	True
STAR	HGNC:11359	8.7679e-11	1.613	0.484895449627466	NA	0.1884947511	0.383888359	1.666296957	False	True
PTPN2	HGNC:9650	0.99953	0.179	0.807767061194281	NA	1.571505996	0.477095686	0.101515775	False	False
CSRNP2	HGNC:16006	0.96015	0.334	0.63872977759551	NA	1.160550762	0.462130696	0.389442335	False	False
EXOC3	HGNC:30378	0.92216	0.348	0.867184707924905	NA	5.351880197	0.506592329	0.349874403	False	False
SLC22A5	HGNC:10969	5.2651e-16	1.358	0.26704426359192	NA	3.618572524	0.452190454	1.306380549	True	True
PSMC1	HGNC:9547	0.99945	0.138	0.963554222964324	NA	1.52063122	0.749648834	0.113474427	False	False
EMC10	HGNC:27609	9.4077e-11	1.605	0.173762766391966	NA	2.578158932	0.430305879	1.610285608	False	True
UFD1	HGNC:12520	0.99638	0.226	0.619701955001269	NA	NA	0.656947088	0.093241293	False	False
FYN	HGNC:4037	0.99406	0.278	0.923755150827036	NA	2.771996413	0.693174478	0.213242789	False	False
CTC1	HGNC:26169	NA	NA	0.366825078491119	30.0	2.918452132	NA	NA	False	True
STAC3	HGNC:28423	0.00017244	0.754	0.253193656756466	NA	2.597364285	0.47324267	0.903837628	False	True
SLC29A3	HGNC:23096	1.2925e-07	1.322	0.227026587536966	NA	2.501243348	0.31918047	1.125252766	True	False
ANKRD11	HGNC:21316	1.0	0.107	0.983667428484466	3.0	2.219007696	NA	0.048200143	True	False
ETFDH	HGNC:3483	2.778e-13	1.044	0.870798960684702	30.0	4.558614019	0.473254402	1.192132217	True	True
CYP26B1	HGNC:20581	0.97987	0.29	0.922113452353377	NA	6.327205514	0.466605854	0.247961383	False	False
SCYL1	HGNC:14372	2.5187e-08	0.677	0.0833515925911841	NA	NA	0.45607199	0.733371203	True	True
CELSR3	HGNC:3230	0.99998	0.245	0.690054565534109	NA	2.956392803	0.415117793	0.18412002	False	False
MAK	HGNC:6816	NA	NA	0.386751464760318	NA	2.775006916	0.411548002	1.406105297	True	True
BRCA1	HGNC:1100	NA	NA	0.282374740223128	3.0	2.074271454	0.208833632	1.155342028	True	True
NAF1	HGNC:25126	0.97793	0.307	0.930001020008174	NA	3.050665308	0.274080626	0.262506405	False	False
POMK	HGNC:26267	1.9487e-08	1.57	0.0841833546747561	NA	2.351449933	0.361210449	1.041633834	False	True
FOXO3	HGNC:3821	0.98806	0.267	0.983394937856516	NA	3.4472742660000004	0.417071671	0.039367784	False	False
GNL1	HGNC:4413	0.99928	0.227	0.784441052860712	NA	4.5396276460000005	0.466671274	0.150009419	False	False
FOXG1	HGNC:3811	NA	NA	0.946582535739239	3.0	2.627020944	0.548981078	NA	False	True
CBX8	HGNC:15962	0.9927	0.248	0.98034390438781	NA	3.656550887	0.492864081	0.204330961	False	False
UNC45A	HGNC:30594	3.2704e-11	0.739	0.323743483890799	NA	3.733281426000001	0.433646727	0.813904912	False	True
TYR	HGNC:12442	4.9861e-32	1.964	0.0791261612255523	NA	0.4307257204	0.365472384	2.389216834	True	True
PTHLH	HGNC:9607	NA	NA	0.923365353917622	3.0	3.927351926	0.423640907	0.24496548	False	True
TTC5	HGNC:19274	4.6155e-06	0.794	0.113522662463839	NA	2.681195222	0.368618263	0.699490151	False	True
TMEM218	HGNC:27344	NA	NA	0.419780862494035	NA	2.595390697	0.291090356	NA	False	True
AP1S1	HGNC:559	0.099959	0.862	0.130696511806974	NA	3.529880388	NA	0.772853003	True	False
TAF4	HGNC:11537	1.0	0.081	0.990927206435946	NA	3.361669665	0.450785329	0.082025222	False	False
FNIP2	HGNC:29280	1.0	0.13	0.984589908973098	NA	3.104553722	0.371173021	0.120733681	False	False
KCNK9	HGNC:6283	0.95519	0.307	0.982237788888728	0.0	5.922068774	NA	0.144984625	False	False
AP1B1	HGNC:554	0.99828	0.263	0.845483899131216	NA	0.7544522795	0.661398343	0.21987216	False	False
MMACHC	HGNC:24525	1.1402e-13	1.755	0.196306505816179	30.0	2.717576812	0.368586634	2.654746769	True	True
MLLT10	HGNC:16063	1.0	0.182	0.992479822773107	NA	1.789009805	0.402127126	0.230196334	False	False
PBX2	HGNC:8633	0.99532	0.234	0.619672934663316	NA	4.483132957	0.620827568	0.194618833	False	False
PCNT	HGNC:16068	4.0172e-58	0.821	0.335181435777829	NA	3.513273074	0.231246294	0.923596072	True	True
LEMD3	HGNC:28887	0.99877	0.253	0.911000738366831	3.0	1.272969968	0.395712295	0.225717757	True	True
CEP41	HGNC:12370	3.5915e-06	0.922	0.373907066269924	NA	3.961538318	0.381726484	0.901133034	True	True
DEPDC5	HGNC:18423	NA	NA	0.927418218578175	NA	-0.05386526192	NA	NA	True	True
WFS1	HGNC:12762	1.6230999999999999e-38	1.93	0.271480306271944	0.0	4.954356365	0.443128257	1.854351857	True	True
ZIC3	HGNC:12874	0.92495	0.361	NA	3.0	NA	0.536823074	NA	False	True
CNOT7	HGNC:14101	0.99686	0.176	0.98903819978846	NA	-0.6817461328	0.701726627	0.099727354	False	False
LHX9	HGNC:14222	0.98062	0.288	0.970509796335372	NA	2.268835248	0.554122843	0.289583012	False	False
ZER1	HGNC:30960	0.99992	0.178	0.848628730359829	NA	3.124497706	0.518470038	0.07107226	False	False
CCT8	HGNC:1623	0.96252	0.328	0.964623337975656	NA	2.8705004780000003	0.554364047	0.211046698	False	False
FH	HGNC:3700	0.08824	0.544	0.93121694706768	3.0	2.550351084	0.578680109	0.452997801	True	True
FIGN	HGNC:13285	0.98917	0.281	0.968320539654754	NA	2.858274927	0.357622916	0.082204009	False	False
OCA2	HGNC:8101	2.9064e-13	0.856	0.0652510999621544	30.0	4.123769304	0.36400751	1.059334387	True	True
HLF	HGNC:4977	0.95215	0.313	0.977603732770704	NA	2.631077544	0.542068485	0.163916895	False	False
VLDLR	HGNC:12698	1.9617e-11	0.718	0.982297572627844	30.0	0.6640795655	0.372357812	0.555936782	False	True
AHI1	HGNC:21575	NA	NA	0.266879289503023	30.0	1.009568323	0.302224103	1.02915805	True	True
WDR11	HGNC:13831	1.3704e-08	0.532	0.762593691912464	NA	2.873265595	0.515026435	0.517547399	False	True
DDHD1	HGNC:19714	NA	NA	0.755873110796823	30.0	1.078171247	0.476927109	NA	False	True
GAS2L2	HGNC:24846	NA	NA	0.256024604516918	NA	2.08518325	NA	NA	False	True
ARHGAP21	HGNC:23725	1.0	0.203	0.994192935650273	NA	3.748596686	0.376472762	0.263069949	False	False
TRPM6	HGNC:17995	2.719e-10	0.452	0.713951373352596	NA	1.604037379	0.321359547	0.390343909	True	False
PPP1R21	HGNC:30595	1.3024e-10	0.686	0.416967456186134	NA	2.900716918	0.378986239	0.486321192	False	True
MEGF9	HGNC:3234	0.9881	0.267	0.950872045660778	NA	3.228043267	0.347355228	0.126574821	False	False
ATAD5	HGNC:25752	1.0	0.208	0.928240708423076	NA	1.059594173	0.263819042	0.165330012	False	False
INTS10	HGNC:25548	0.99999	0.156	0.927923760797593	NA	4.046583402	0.542542504	0.180288972	False	False
ELL2	HGNC:17064	0.99824	0.244	0.836079168994999	NA	2.165272881	0.382067113	0.116954748	False	False
CRACDL	HGNC:33454	0.99694	0.244	0.562909772098857	NA	2.891455664	0.295721522	0.166383446	False	False
KMT2C	HGNC:13726	1.0	0.122	0.996826665824871	3.0	2.296746195	0.3846843	0.075434987	True	True
ZNF296	HGNC:15981	0.95906	0.33	0.695675867014669	NA	1.019437553	0.457107393	0.591556641	False	False
HIVEP1	HGNC:4920	1.0	0.173	0.994496883704175	NA	2.579831657	0.290702443	0.135013197	False	False
CACNA1E	HGNC:1392	1.0	0.124	0.990531841694823	NA	4.214133302	NA	0.084933668	False	False
NUCKS1	HGNC:29923	0.96937	0.312	0.966732084598931	NA	2.91078547	0.520410247	0.119163888	False	False
MATR3	HGNC:6912	1.0	0.079	0.970824437907357	NA	3.377284642	NA	0.019277854	False	False
FKBP15	HGNC:23397	5.551e-12	0.607	0.751641003578157	NA	1.744729509	0.275511959	0.674037793	False	True
CPE	HGNC:2303	0.99233	0.269	0.881228575280989	NA	2.48282175	0.508745321	0.211132011	False	False
MYPN	HGNC:23246	2.611e-06	0.506	0.527541983395185	NA	2.0877419930000003	0.415868329	0.422203949	False	True
ADNP	HGNC:15766	NA	NA	0.99801638145052	3.0	4.311903546	0.499186223	NA	False	True
ALKBH8	HGNC:25189	0.00020414	0.666	0.502852652700456	NA	2.004958456	0.361315945	0.906508242	False	True
COL11A2	HGNC:2187	NA	NA	0.828195462764458	NA	4.54858724	0.444438797	0.288513881	True	False
RUNX2	HGNC:10472	NA	NA	0.992655378348577	NA	2.820348571	0.545629904	NA	True	True
CRTAP	HGNC:2379	0.00055361	0.857	0.442690209839948	30.0	4.270314901	0.500429637	1.115925271	True	False
PDE8B	HGNC:8794	0.99905	0.249	0.941051220510733	NA	3.020477312	0.49572589	0.2900422	False	False
UNC80	HGNC:26582	NA	NA	0.840627528597528	NA	3.191960519	0.557180411	NA	True	True
IRS2	HGNC:6126	0.99032	0.286	0.967486616192413	NA	4.384032853	0.402358432	0.187347289	False	False
LARP4B	HGNC:28987	0.99998	0.158	0.980030194155424	NA	1.41210653	0.353447295	0.117043013	False	False
FGD1	HGNC:3663	0.9997	0.196	NA	3.0	NA	0.480885229	NA	False	True
KRT5	HGNC:6442	0.64172	0.441	0.442115348799241	NA	0.7154995798999999	0.561688994	0.294091511	True	True
RAB11FIP3	HGNC:17224	0.9982	0.245	0.825881539337733	NA	4.562523816000001	0.407346281	0.150765051	False	False
GMDS	HGNC:4369	0.99132	0.273	0.97739629930697	NA	3.216831257	0.580042941	0.378115776	False	False
ACY1	HGNC:177	NA	NA	0.222881572109612	NA	2.000443727	NA	NA	False	True
PEX10	HGNC:8851	NA	NA	0.483417590527885	NA	1.620285673	0.334512582	1.576844625	False	True
CNTNAP2	HGNC:13830	2.8673e-09	0.547	0.641654591012652	1.0	2.289825282	0.445314024	0.463028299	True	True
NDE1	HGNC:17619	NA	NA	0.550399572776007	30.0	1.398652788	0.443251123	0.681872292	False	True
HUNK	HGNC:13326	0.99589	0.263	0.957151445156054	NA	3.765369083	0.45206199	0.323282687	False	False
CCNO	HGNC:18576	0.003548	1.174	0.697746532158791	NA	1.230873879	0.373939276	1.896360817	False	True
UPF3B	HGNC:20439	0.98497	0.292	NA	3.0	NA	0.57614556	NA	False	True
RRAS2	HGNC:17271	0.97463	0.264	0.935476446885153	NA	3.658552751	0.701443334	0.090185226	False	False
COL3A1	HGNC:2201	1.0	0.098	0.960163103095802	3.0	1.055386722	0.443542499	0.070731318	True	False
MTR	HGNC:7468	2.4301e-12	0.627	0.875601888539656	30.0	3.035846549	0.476459037	0.658844267	True	True
LARGE1	HGNC:6511	NA	NA	0.985586379076582	30.0	NA	0.611842026	0.362916107	False	True
LARS2	HGNC:17095	NA	NA	0.295310604894599	NA	2.888307049	NA	NA	True	False
TCTN2	HGNC:25774	1.8379e-14	0.99	0.30584610862138	30.0	2.930656634	0.260257805	1.029899774	True	True
HNF4A	HGNC:5024	NA	NA	0.548094001414837	NA	2.69633425	0.497047886	0.374011872	True	True
ITPA	HGNC:6176	1.0144e-07	1.353	0.615124976026122	NA	2.2118335030000003	0.496101515	1.368735988	True	False
ASTN1	HGNC:773	0.99998	0.212	0.906767842157872	NA	2.67200845	NA	0.145817224	False	False
GIGYF1	HGNC:9126	NA	NA	0.555990672738456	NA	2.52642552	NA	NA	False	True
EIF2B2	HGNC:3258	2.083e-10	1.517	0.44300352015794	NA	3.95959416	0.472166742	1.489608248	True	False
DAZAP1	HGNC:2683	0.99985	0.119	0.838804945369283	NA	NA	0.549278339	0.031498383	False	False
ATM	HGNC:795	NA	NA	0.875065372454027	3.0	2.339557327	0.330250719	NA	True	True
LDLRAP1	HGNC:18640	6.5037e-06	1.163	0.223119641666852	NA	4.753808876	0.438628074	1.472681575	False	True
BRWD3	HGNC:17342	1.0	0.084	NA	3.0	NA	0.474478797	NA	False	True
RFX3	HGNC:9984	NA	NA	0.996767288209972	NA	3.033312275	NA	NA	True	False
RFX2	HGNC:9983	0.9997	0.213	0.857757588877742	NA	4.271277888	0.446669826	0.095957187	False	False
PHLPP1	HGNC:20610	0.99927	0.257	0.982466035191932	NA	3.288937181	0.415220875	0.248883405	False	False
SP8	HGNC:19196	0.9658	0.285	0.844100974195916	NA	4.302601205	0.515966389	0.288944112	False	False
TARS1	HGNC:11572	NA	NA	0.44103471048215	NA	2.887717988	0.559845608	0.920614786	False	True
KRT14	HGNC:6416	0.00020311	0.846	0.241562962260337	NA	4.767824782	0.508026344	0.777509093	False	True
LAMB2	HGNC:6487	NA	NA	0.274523011987373	NA	1.39007852	0.364573413	0.645559122	False	True
CLCN5	HGNC:2023	NA	NA	NA	3.0	NA	0.585125198	NA	False	False
ZBTB20	HGNC:13503	NA	NA	0.985293615437486	NA	1.767775003	0.495950333	NA	True	False
EFEMP2	HGNC:3219	0.0081938	0.601	0.116097065673735	NA	NA	NA	0.546234342	False	True
ADA2	HGNC:1839	NA	NA	0.14932551727498	30.0	NA	0.330584414	0.926311472	True	False
TOP1	HGNC:11986	1.0	0.059	0.979201573079489	NA	4.975047275	0.542438516	0.0	False	False
GTF3C1	HGNC:4664	1.0	0.173	0.979393335626664	NA	1.644828004	0.399704358	0.149943092	False	False
MEX3A	HGNC:33482	0.97977	0.251	0.87675106916512	NA	2.66987873	0.553508146	0.0	False	False
MICAL3	HGNC:24694	0.99499	0.281	0.866912892607738	NA	3.541535076	0.451320391	0.369473059	False	False
HMGCL	HGNC:5005	2.5638e-06	1.112	0.674450983024207	NA	4.008821751	0.411599888	1.295411514	True	True
TGFB2	HGNC:11768	NA	NA	0.986929014517611	NA	3.391864828	0.530825605	0.0448916	True	True
EVL	HGNC:20234	0.99761	0.238	0.937953223957339	NA	4.304453617	0.455952936	0.145245049	False	False
SRD5A3	HGNC:25812	0.00024941	0.973	0.0938662818813775	NA	2.338674192	0.318139298	1.200590844	False	True
SALL1	HGNC:10524	0.99971	0.196	0.994075728965419	1.0	2.149036692	0.405586808	0.099169183	True	True
MC2R	HGNC:6930	0.00030712	1.846	0.053118700054853	30.0	0.5091188557999999	0.432319641	1.394271985	False	True
NRL	HGNC:8002	0.047637	1.101	0.0769293106461255	NA	2.317561542	0.385921327	2.552146857	False	True
PLCE1	HGNC:17175	5.6754e-11	0.461	0.850278105620364	NA	3.930197582	0.38443819	0.443633608	False	True
RNF8	HGNC:10071	0.99943	0.183	0.889669101721259	NA	0.7935123019	0.307094868	0.117537294	False	False
ITPK1	HGNC:6177	0.99389	0.242	0.897619605886978	NA	4.345434307	0.510163652	0.310195016	False	False
NEURL4	HGNC:34410	0.99999	0.214	0.817606612291528	NA	1.605021824	0.536729618	0.175379858	False	False
OAT	HGNC:8091	7.7182e-07	0.962	0.666358346608805	30.0	2.789168254	0.472041487	0.734501178	False	True
BCL11B	HGNC:13222	0.98881	0.282	0.995606396187207	NA	7.415790896	0.53209426	0.070072189	True	True
CDK4	HGNC:1773	0.062909	0.642	0.214569606428342	0.0	1.62891928	0.574375453	0.566743159	False	True
CASQ2	HGNC:1513	1.3885e-12	1.375	0.499890896670046	30.0	0.920972149	0.402619587	1.051040932	True	True
WNK3	HGNC:14543	0.99999	0.191	NA	NA	NA	0.344432959	NA	False	True
HADHB	HGNC:4803	1.5183e-11	1.04	0.709298879175326	NA	3.308628654	0.540520987	1.125173366	True	False
AMPD2	HGNC:469	NA	NA	0.221483335486202	NA	1.7614034930000002	NA	0.69990217	False	True
CLCNKB	HGNC:2027	1.4025e-22	1.239	0.701447805919957	30.0	2.855040003	0.335953275	1.158829169	True	True
SMAD5	HGNC:6771	0.99838	0.16	0.975031382330891	NA	NA	NA	0.159634442	False	False
WDR48	HGNC:30914	0.99985	0.215	0.927205105000761	NA	3.518239734	0.681414734	0.093613697	False	False
UGCG	HGNC:12524	0.94147	0.349	0.85000790192231	NA	3.012317137	0.537653376	0.209135228	False	False
NAGA	HGNC:7631	1.7703e-11	1.303	0.387706766314294	NA	3.3248602380000003	0.428002621	1.10367039	False	True
MEN1	HGNC:7010	NA	NA	0.763668561794384	3.0	1.82312563	0.63694568	NA	True	True
EBF2	HGNC:19090	0.99976	0.193	0.988700738595342	NA	4.706664634	0.661933852	0.108349478	False	False
CSTA	HGNC:2481	0.00015316	1.915	0.234256727264468	NA	3.514003733	0.304823099	1.624623088	False	True
AFG2B	HGNC:28762	3.5478e-11	1.068	0.526745386700452	NA	2.503750119	0.300860465	1.388612261	False	True
ZC3H4	HGNC:17808	1.0	0.054	0.962104933091946	NA	3.59375668	0.448397971	0.178763244	False	False
ZMAT2	HGNC:26433	0.98418	0.237	0.563072834826801	NA	2.256233798	0.649688123	0.0	False	False
HGF	HGNC:4893	0.99947	0.25	0.88054613920105	30.0	0.4111839979	0.421772215	0.176497344	False	False
DLX1	HGNC:2914	0.96232	0.293	0.909377998679131	0.0	4.234785924	0.489326483	0.0	False	False
NPAS1	HGNC:7894	0.97067	0.319	0.856464004145659	NA	3.090619115	0.356701506	0.541519848	False	False
WWP1	HGNC:17004	0.99966	0.248	0.977162612112203	NA	2.389031746	0.488099589	0.280198096	False	False
ADGRG6	HGNC:13841	6.6088e-05	0.468	0.858292213442054	NA	NA	0.397513122	0.42282787	False	True
PANK4	HGNC:19366	0.98325	0.304	0.903282581807727	NA	2.775672538	0.519187511	0.243453929	False	False
PPIG	HGNC:14650	0.96292	0.32	0.805040447208098	NA	-0.5803680479	0.417955839	0.413397874	False	False
PIGT	HGNC:14938	7.2959e-10	0.948	0.178367131348117	NA	1.87514346	0.465380024	1.016449282	True	False
PDS5B	HGNC:20418	1.0	0.18	0.969264377728545	NA	-0.0169353644	0.625169423	0.11950491	False	False
EZH2	HGNC:3527	1.0	0.146	0.993231625013807	NA	2.24402338	0.650320996	0.034461159	False	False
FUS	HGNC:4010	0.9993	0.237	0.896253221516981	NA	0.7807574190000001	0.539348389	0.144842259	False	False
COL17A1	HGNC:2194	NA	NA	0.663729233095103	NA	4.415049808	NA	NA	True	True
UBE4A	HGNC:12499	NA	NA	0.787843690864595	NA	2.90653916	0.471281191	0.229817568	False	True
DCC	HGNC:2701	0.99448	0.283	0.957237494091917	NA	0.6250249557	0.43847637	0.199299804	True	True
CDH1	HGNC:1748	0.14631	0.43	0.896434854778186	3.0	1.667120582	0.424666746	0.216445998	True	True
XYLT1	HGNC:15516	0.92418	0.336	0.930675219006471	30.0	3.725330657	0.470163821	0.299054507	False	True
ADAMTS10	HGNC:13201	NA	NA	0.585609228579432	NA	3.556591634	0.471355706	0.244276535	False	True
ILKAP	HGNC:15566	0.98116	0.301	0.980931682586181	NA	3.631427196	0.502636475	0.21244712	False	False
PATZ1	HGNC:13071	0.99598	0.229	0.974176609273338	NA	3.279402705	0.577285846	0.15724641	False	False
PSAT1	HGNC:19129	1.0621e-08	1.273	0.527297884287837	30.0	2.1308454930000003	0.471146916	0.841326942	True	True
HAX1	HGNC:16915	8.4813e-08	1.375	0.0922162730748538	NA	0.02373413265	0.312008953	1.342516339	False	True
EIF5A	HGNC:3300	NA	NA	0.633973553439386	NA	-0.2544390903	0.72688006	0.231499579	False	True
VIRMA	HGNC:24500	0.99438	0.283	0.972760720149852	NA	NA	0.452792487	0.275806439	False	False
RPGRIP1L	HGNC:29168	NA	NA	0.583798399212301	NA	1.925501602	NA	NA	False	True
HAPSTR1	HGNC:30103	0.98049	0.289	0.977674608221713	NA	-0.7972151927	0.608353087	0.123936487	False	False
